lead_id,business_name,contact_name,phone,email,website,website_quality,city,state,source_url,has_email,has_phone,has_website,priority,scraped_at,demo_url,email_sent_at,email_status,batch_day,funnel_stage,responded,notes,pipeline_stage
ca145,NSW NonStop Welding Inc,,(661) 599-9335,,,unknown,Bakersfield CA,CA,,false,true,false,1,2026-05-28,,,,scraped,,,YP batch 2026-05-28,scraped
ca146,Gomez Brothers Custom Welding,,(661) 412-4995,,,unknown,Bakersfield CA,CA,,false,true,false,1,2026-05-28,,,,scraped,,,YP batch 2026-05-28,scraped
ca147,RCL Welding Inc,,(661) 344-6192,,,unknown,Bakersfield CA,CA,,false,true,false,1,2026-05-28,,,,scraped,,,YP batch 2026-05-28,scraped
ca148,Nitram Welding & Constr,,(661) 201-6726,,,unknown,Bakersfield CA,CA,,false,true,false,1,2026-05-28,,,,scraped,,,YP batch 2026-05-28,scraped
ca149,Cheatwood Welding Service,,(661) 619-2292,,,unknown,Bakersfield CA,CA,,false,true,false,1,2026-05-28,,,,scraped,,,YP batch 2026-05-28,scraped
mm01,M & M Portable Welding,,(909) 874-5553,mmportablewelding@yahoo.com,https://www.mmportablewelding.net/,good,Bloomington,CA,https://www.mmportablewelding.net/,true,true,true,3,2026-05-26,https://m-825.netlify.app,2026-05-27T10:43:28.115789,sent,scraped,initial,,archived 2026-05-28,archived
hm01,Humberto's Mobile Welding,,(909) 632-5412,humbertosmobilewelding@gmail.com,https://humbertosmobilewelding.com/,basic,Pomona,CA,https://humbertosmobilewelding.com/,true,true,true,3,2026-05-26,https://humbertos-mobile-welding.netlify.app,2026-05-27T10:46:06.302299,sent,scraped,initial,,archived 2026-05-28,archived
mw01,Mobileweld Inc,,(760) 525-3504,mobileweldinc@gmail.com,https://www.mobileweldsd.com/,good,San Marcos,CA,https://www.mobileweldsd.com/,true,true,true,3,2026-05-26,https://mobileweld-inc.netlify.app,2026-05-27T10:49:58.174607,sent,scraped,initial,AWS certified,archived 2026-05-28,archived
sw01,Sam Weathers Welding,,(530) 520-6924,samweatherswelding@gmail.com,https://www.weatherswelding.com/,basic,Chico,CA,https://www.weatherswelding.com/,true,true,true,3,2026-05-26,https://sam-weathers-welding.netlify.app,2026-05-27T10:53:29.030210,sent,scraped,initial,mobile specialist,archived 2026-05-28,archived
hmw01,Heimaster Metal Works,,(619) 390-1922,sales@heimastermetalworks.com,https://heimastermetalworks.com/,good,Lakeside,CA,https://heimastermetalworks.com/,true,true,true,3,2026-05-26,https://heimaster-welding.netlify.app,2026-05-27T10:54:30.487705,sent,scraped,initial,16 years exp,archived 2026-05-28,archived
jg01,JG Mobile Welding,,(619) 386-0026,Melanie@jgmobilewelding.com,https://jgmobilewelding.com/,good,Lakeside,CA,https://jgmobilewelding.com/,true,true,true,3,2026-05-26,https://jg-mobile-welding.netlify.app,2026-05-27T10:58:17.346506,sent,scraped,initial,AWS D1.1 certified,archived 2026-05-28,archived
ml01,Marathon Welding LLC,,(661) 220-2295,travis@marathonweldingllc.com,https://www.marathonweldingllc.com/,good,Bakersfield,CA,https://www.marathonweldingllc.com/,true,true,true,3,2026-05-26,https://marathon-welding-llc.netlify.app,2026-05-27T11:01:39.357198,sent,scraped,initial,24/7 emergency,archived 2026-05-28,archived
ccp01,CCP Mobile Welding,,(626) 310-1094,km@ccpservices.us,http://www.mobileweldingwestcovina.com/,basic,West Covina,CA,http://www.mobileweldingwestcovina.com/,true,true,true,3,2026-05-26,https://ccp-mobile-welding.netlify.app,2026-05-27T11:03:46.411737,sent,scraped,initial,24/7 service,archived 2026-05-28,archived
sdm01,San Diego Mobile Welder,Vova,(858) 437-2339,vova@sandiegomobilewelder.com,https://sandiegomobilewelder.com/,good,San Diego,CA,https://sandiegomobilewelder.com/,true,true,true,3,2026-05-26,https://san-diego-mobile-welder.netlify.app,2026-05-27T11:07:46.968530,sent,scraped,initial,laser cutting shop,archived 2026-05-28,archived
aw01,All Welding Pros,,(909) 948-1535,allwelding73@gmail.com,https://www.allweldingrc.com/,good,Rancho Cucamonga,CA,https://www.allweldingrc.com/,true,true,true,3,2026-05-26,https://all-welding-pros.netlify.app,,,scraped,,10+ years,archived 2026-05-28,archived
gw01,Gonzalez Welding Mobile,Carlos,,gwmcarlos@gonzalezwelding.com,https://www.gonzalezwelding.com/,basic,Bay Area,CA,https://www.gonzalezwelding.com/,true,false,true,3,2026-05-26,https://gonzalez-welding-mobile.netlify.app,,,scraped,,29 years exp, needs phone | archived 2026-05-28,archived
fw01,Ferguson Welding Service,Robert,(510) 487-5906,robert.ferguson@fergusonwelding.services,https://www.fergusonwelding.services/,good,Union City,CA,https://www.fergusonwelding.services/,true,true,true,3,2026-05-26,https://ferguson-welding-service.netlify.app,,,scraped,,50 years exp, AWS/ASME | archived 2026-05-28,archived
bw01,Brother's Welding Services,,(661) 432-7550,info@brothersweldingservices.com,https://brothersweldingservices.com/,good,Bakersfield,CA,https://brothersweldingservices.com/contact/,true,true,true,3,2026-05-26,https://brothers-welding-services.netlify.app,,,scraped,,licensed & certified,archived 2026-05-28,archived
tnt01,TNTWFM Mobile Welding,Peter,(619) 402-0120,,https://tntwfm.com/,good,San Diego,CA,https://tntwfm.com/,false,true,true,1,2026-05-26,https://tntwfm-mobile-welding.netlify.app,,,scraped,,PHONE-ONLY, AWS certified | archived 2026-05-28,archived
nw01,Noel Welding,,(818) 772-0930,,https://noelwelding.com/,basic,Chatsworth,CA,https://noelwelding.com/,false,true,true,1,2026-05-27,https://noel-welding.netlify.app,,,scraped,,PHONE-ONLY,archived 2026-05-28,archived
bw02,Bob's Welding Inc,,(714) 535-2511,,https://bobsweldinginc.com/,basic,Anaheim,CA,https://bobsweldinginc.com/,false,true,true,1,2026-05-27,https://bobs-welding-inc.netlify.app,,,scraped,,PHONE-ONLY,archived 2026-05-28,archived
mgb01,Mig Brothers,,(916) 909-3030,contact@migbrothers.com,https://www.migbrothers.com/,good,Sacramento,CA,https://www.migbrothers.com/,True,True,True,3,2026-05-27,https://mig-brothers.netlify.app,,,scraped,,,Firecrawl batch 2026-05-27 | archived 2026-05-28,archived
cp01,Cano Processing,,(209) 213-8428,canoprocessing@gmail.com,https://www.canoprocessing.com/,good,Stockton,CA,https://www.canoprocessing.com/,True,True,True,3,2026-05-27,https://cano-processing.netlify.app,,,scraped,,,Firecrawl batch 2026-05-27 | archived 2026-05-28,archived
jmc01,JMC Welding,,(714) 854-4887,jfrias@jmcwelding.com,https://jmcwelding.com/,good,Santa Ana,CA,https://jmcwelding.com/,True,True,True,3,2026-05-27,https://jmc-welding.netlify.app,,,scraped,,,Firecrawl batch 2026-05-27 | archived 2026-05-28,archived
rje01,RJE Mobile Welding,,(619) 906-0281,rjemobilewelding@yahoo.com,https://www.facebook.com/RJE.Service/,good,Victorville,CA,https://www.facebook.com/RJE.Service/,True,True,True,3,2026-05-27,https://rje-mobile-welding.netlify.app,,,scraped,,,Firecrawl batch 2026-05-27 | archived 2026-05-28,archived
smy01,Samy Mobile Welding LLC,,(559) 800-5949,samymobilewelding@gmail.com,https://samymobileweldingllc.com/,good,Fresno,CA,https://samymobileweldingllc.com/,True,True,True,3,2026-05-27,https://samy-mobile-welding-llc.netlify.app,,,scraped,,,Firecrawl batch 2026-05-27 | archived 2026-05-28,archived
amw01,American Welding,,(707) 569-4357,americanwelding707@gmail.com,https://americanwelding.org/,good,Santa Rosa,CA,https://americanwelding.org/,True,True,True,3,2026-05-27,https://american-welding.netlify.app,,,scraped,,,Firecrawl batch 2026-05-27 | archived 2026-05-28,archived
mpw01,Marcus Payne's Welding,,(951) 488-7142,mpaynesweldingweb@gmail.com,http://www.marcuspayneswelding.com/,good,Moreno Valley,CA,http://www.marcuspayneswelding.com/,True,True,True,3,2026-05-27,https://marcus-paynes-welding.netlify.app,,,scraped,,,Firecrawl batch 2026-05-27 | archived 2026-05-28,archived
cosw01,California On-Site Welding,,(909) 208-2179,californiaonsitewelding@hotmail.com,https://www.californiaonsitewelding.com/,good,Riverside,CA,https://www.californiaonsitewelding.com/,True,True,True,3,2026-05-27,https://california-on-site-welding.netlify.app,,,scraped,,,Firecrawl batch 2026-05-27 | archived 2026-05-28,archived
mws01,Marlin Welding Services Inc,,(213) 984-3148,info@marlinweldingservicesinc.com,https://www.marlinweldingservicesinc.com/,good,Los Angeles,CA,https://www.marlinweldingservicesinc.com/,True,True,True,3,2026-05-27,https://marlin-welding-services-inc.netlify.app,,,scraped,,,Firecrawl batch 2026-05-27 | archived 2026-05-28,archived
hbf01,HB Fab Co,,(714) 717-5461,hbfabco1@gmail.com,https://www.hbfabco.com/,good,Huntington Beach,CA,https://www.hbfabco.com/,True,True,True,3,2026-05-27,https://hb-fab-co.netlify.app,,,scraped,,,Firecrawl batch 2026-05-27 | archived 2026-05-28,archived
kmbj01,KMBJ Structural Steel,,(323) 637-8916,kmbjiws@yahoo.com,https://kmbjironworks.com/,good,Los Angeles,CA,https://kmbjironworks.com/,True,True,True,3,2026-05-27,https://kmbj-structural-steel.netlify.app,,,scraped,,,Firecrawl batch 2026-05-27 | archived 2026-05-28,archived
msf01,Mission Steel Fabrication,,(909) 389-0088,info@missionsteel.com,https://missionsteelfabrication.com/,good,Montclair,CA,https://missionsteelfabrication.com/,True,True,True,3,2026-05-27,https://mission-steel-fabrication.netlify.app,,,scraped,,,Firecrawl batch 2026-05-27 | archived 2026-05-28,archived
idf01,Iron Dog Fabrication,,(707) 579-7831,info@irondogfab.com,https://www.irondogfab.com/,good,Santa Rosa,CA,https://www.irondogfab.com/,True,True,True,3,2026-05-27,https://iron-dog-fabrication.netlify.app,,,scraped,,,Firecrawl batch 2026-05-27 | archived 2026-05-28,archived
rww01,Ron West Welding & Fabrication,,(510) 325-4710,ronwest.welding@gmail.com,https://www.facebook.com/RonWestWelding/,good,Oakland,CA,https://www.facebook.com/RonWestWelding/,True,True,True,3,2026-05-27,https://ron-west-welding-fabricat.netlify.app,,,scraped,,,Firecrawl batch 2026-05-27 | archived 2026-05-28,archived
pw01,Precision Welding,,(818) 934-5021,precisionwelding777@gmail.com,https://www.yelp.com/biz/precision-welding-los-angeles-12,good,Los Angeles,CA,https://www.yelp.com/biz/precision-welding-los-angeles-12,True,True,True,3,2026-05-27,https://precision-welding.netlify.app,,,scraped,,,Firecrawl batch 2026-05-27 | archived 2026-05-28,archived
ace01,Ace Welding and Fabrication,,(760) 722-2588,steve@aceweldingoceanside.com,https://www.yelp.com/biz/ace-welding-and-fabrication-oceanside,good,Oceanside,CA,https://www.yelp.com/biz/ace-welding-and-fabrication-oceanside,True,True,True,3,2026-05-27,https://ace-welding-and-fabrication.netlify.app,,,scraped,,,Firecrawl batch 2026-05-27 | archived 2026-05-28,archived
rms01,Rivera's Mobile Welding Services,,(949) 903-6797,,https://riverasmobilewelding.com/,good,Costa Mesa,CA,https://riverasmobilewelding.com/,False,True,True,3,2026-05-27,https://riveras-mobile-welding-service.netlify.app,,,scraped,,,Firecrawl batch 2026-05-27 | archived 2026-05-28,archived
lgs01,Leo G And Sons Welding,,(831) 262-7787,,https://leogandsonswelding.com/,good,Salinas,CA,https://leogandsonswelding.com/,False,True,True,3,2026-05-27,https://leo-g-and-sons-welding.netlify.app,,,scraped,,,Firecrawl batch 2026-05-27 | archived 2026-05-28,archived
ews01,Eagle Welding Services Inc,,(916) 600-8993,,https://www.eagleweld.com/,good,Sacramento,CA,https://www.eagleweld.com/,False,True,True,3,2026-05-27,https://eagle-welding-services-inc.netlify.app,,,scraped,,,Firecrawl batch 2026-05-27 | archived 2026-05-28,archived
ats01,ATS Welding & Fabrication,,(916) 621-5883,,https://www.atsweldingfabrication.com/,good,Sacramento,CA,https://www.atsweldingfabrication.com/,False,True,True,3,2026-05-27,https://ats-welding-fabrication.netlify.app,,,scraped,,,Firecrawl batch 2026-05-27 | archived 2026-05-28,archived
awmf01,Allweld Metal Fabrication Inc,,(707) 815-5280,,https://allweldmf.com/,good,Napa,CA,https://allweldmf.com/,False,True,True,3,2026-05-27,https://awmf-napa-welding.netlify.app,,,scraped,,,Firecrawl batch 2026-05-27 | archived 2026-05-28,archived
rmw01,Roland's Mobile Welding,,(909) 762-6342,,https://aluminumweldingorangecounty.com/,good,Ontario,CA,https://aluminumweldingorangecounty.com/,False,True,True,3,2026-05-27,https://rolands-mobile-welding.netlify.app,,,scraped,,,Firecrawl batch 2026-05-27 | archived 2026-05-28,archived
fw01b,Fabworx Inc,,(707) 579-7000,,https://fabworxinc.com/,good,Santa Rosa,CA,https://fabworxinc.com/,False,True,True,3,2026-05-27,https://fabworx-inc.netlify.app,,,scraped,,,Firecrawl batch 2026-05-27 | archived 2026-05-28,archived
ngw01,New Generation Welding,,(530) 806-8659,,https://www.thebluebook.com/iProView/964221/c-j-industries/subcontractors/,good,Marysville,CA,https://www.thebluebook.com/iProView/964221/c-j-industries/subcontractors/,False,True,True,3,2026-05-27,https://new-generation-welding.netlify.app,,,scraped,,,Firecrawl batch 2026-05-27 | archived 2026-05-28,archived
